id,image_feature
16549,person indoor bottle table holding sitting food hand wooden glass drinking wine man kitchen coffee phone red sandwich white standing pizza
16550,large black white man blue cat table holding standing air room
16551,food photo table sign sitting old covered stop painted bear plate kitchen
16552,person necktie man wearing blue striped shirt sweater sitting white neck close yellow red holding phone
16553,sitting street book sign food old table laying red white phone cat man
16554,curtain fabric
16555,small bowl food sitting table white orange plate night
16556,indoor cup sitting table food close glass bear red coffee laying
16557,man monitor blue screen light computer
16558,star clock ball dark black standing night light red man tower sky white blue
16559,indoor ceiling room table kitchen living chair small area sitting refrigerator furniture white large desk television computer yellow bedroom standing stove
16560,indoor monitor sitting phone computer small table cellphone photo desk keyboard view clock screen old white mirror display
16561,sitting bus table player white man laying kitchen phone blue
16562,sitting close small table black phone man remote holding blue room cat
16563,indoor cup sitting coffee table food small kitchen counter desk filled close computer keyboard white cat plate blender
16564,sign sitting front black white standing train bus street red player man
16565,sitting sign food
16566,text newspaper photo people woman sign
16567,dark black white night sitting man standing laptop player large computer light field cat holding woman bed flying riding water air room ball street playing
16568,building red sitting standing man ball board white laying riding air playing court game
16569,indoor person sitting man room bed laptop laying yellow living table lying woman computer white bedroom sleeping standing young green mirror cat
16570,looking camera face blue close standing mouth blurry monkey elephant teeth
16571,table sitting book cellphone small phone laying holding bed food man standing
16572,indoor sitting table food small bowl fruit holding orange wooden white oranges laying phone plate standing kitchen
